SMILES,pKa
C1CN[C@@H]2CCNC[C@H]2C1,10.68
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,6.87
NCC1CCCCC1,10.54
c1cc2c(cn1)CCCN2,10.19
Cc1ccn2c(C)ccc2c1,5.34
Cc1cc(C)nc(NC(C)C)n1,5.23
CN=C(N(C)C)N(C)C(C)=O,9.1
Nc1ccccc1C=O,1.36
C[C@H]1CCN2CC[C@@H](O)[C@@H]12,10.88
Fc1cccc2ncncc12,3.85
Cc1ccncc1,6.033142857142857
CNCC(O)c1ccc(Cl)c(Cl)c1,9.11
C1CN2CCN1CC2,8.504999999999999
Nc1ccc2ncncc2c1,3.28
CC(C)N(CCO)CCO,9.11
CCC1NC=Nc2ccccc21,9.16
CCOC(=O)C(C(C)=O)C1C=Nc2ncncc2N1,3.11
N#Cc1cncnc1N,2.49
CC(C)(N)CO,9.6895
CCOP(C)(=O)SCCN(C)C,7.8
NC1=NC(C(=O)O)CS1,2.93
c1ncc2c(n1)CCCC2,2.75
N[C@@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,7.42
COc1ccccc(N)c1=O,2.39
Nc1ccccc1OC(F)(F)F,2.44
COC[C@H]1OC(O)[C@H](N)[C@@H](OC)[C@@H]1OC,6.92
Nc1cccc([N+](=O)[O-])c1,2.5039444444444445
NC(=O)C[C@H](NC(=O)[C@@H](N)CS)C(=O)O,2.97
Cc1cc(C)nc(NCCC(C)C)n1,5.37
Cc1cc(N)cc(C)c1C,5.12
Cc1cnc2ccncc2n1,3.315
CCOC(=O)CNc1cccc(C#N)c1,0.15
OCCNc1ccccc1,4.22
Nc1ncnc(N)c1Br,4.2
O=C(O)CN(CC(=O)O)Cc1ccco1,2.17
CNCCc1ccccc1,10.08
Nc1nc(N)c2ncsc2n1,3.89
OCCCNc1nc(NCCCO)nc(NCCCO)n1,5.48
COc1ccc(CN)cc1,9.49
O=Cc1ccncc1O,4.05
Cc1ccc2cncnc2c1,3.15
N[C@@H](CC(=O)O)C(=O)O,1.9825
Cc1cncc(C)c1,6.125714285714286
Cn1cnc2cnc([N+](C)(C)C)nc21,0.39
Cc1nc(C(C)(C)C)nc2ccccc12,3.82
Cc1nc(C(N)=O)c2cc(F)ccc2n1,1.03
Cc1nc(N)ncc1C(N)=O,2.6
CNc1nc(N)cnc1C(N)=O,2.48
CN(C)c1nc(=N)ccn1C,13.51
c1ccnnc1,2.24
OC1(O)CN=CNC1,10.03
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](N)C2,10.01
CCCCNc1ncnc2[nH]ncc12,4.63
CN(C)c1ccccc1Br,4.31
CCN(CC)c1nc(N)nc(N)n1,5.62
CC1CC(c2ccccc2)=NN1,4.17
CC(C)NCC(O)c1cccc(N)c1,9.6
CC(=O)Nc1cccnc1,4.37
CC(C)c1cccc(N)c1,4.67
NCC(=O)N[C@@H](CO)C(=O)O,2.9717333333333333
CNc1nc(NC)c2nccnc2n1,6.15
CSc1cc(N(C)C)ncn1,4.55
Brc1cc2cccnc2c2ncccc12,4.2
CCCCNc1nc(C)c2c(ncn2C)n1,4.78
Nc1ccc2ncccc2c1,5.52
CC(C=C(c1cccs1)c1cccs1)N(C)C,8.9
Clc1ccc2cncnc2c1,3.25
NNC(=O)[C@@H](N)Cc1cnc[nH]1,7.58
CN(C)c1c2ccccc2nc2ccccc12,9.08
CC(C)NC(C)C,11.096666666666666
CC(N)Cc1ccc(O)cc1,9.31
Cn1cnc(=O)c(NCC#N)c1N,2.8
CSc1ccc2ccccc2n1,3.67
CC(C)NCC(O)c1ccc(C2CCCCC2)cc1,9.06
CCN(CC)c1ccc(C)cc1,7.08
c1cnc2cnccc2c1,3.61
CC(C)COC(=N)N,10.3
OCc1c[nH]cn1,6.4625
CCC(CC)NCCNCCNC(CC)CC,10.12
Nc1ccc2ccncc2c1,6.19
N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)O,2.94
Cn1cccnc1=O,2.45
Cc1nc(=N)n(C)c(C)c1Cl,11.01
Nc1cnc2ccccc2n1,3.9
OC1NC=Nc2cnccc21,6.35
c1ccc2cnncc2c1,3.47
CNc1nc(N)ncc1Br,6.21
N[C@H](C(=O)O)[C@H](O)C(F)(F)F,1.55
CC(C)C[C@H](N)C(N)=O,7.8
CC1=NNCC1,5.574999999999999
CCCCCCNc1nc(C)c2c(ncn2C)n1,4.77
CNc1ncc2nccnc2n1,3.59
CCNc1ccc([N+](=O)[O-])cc1,0.94
CC(C)Nc1cc(O)ccc1[N+](=O)[O-],-0.24
Nc1cccc2cnccc12,5.57
CCn1cccnc1=O,2.6
CNc1ccncc1N,9.57
CSCC[C@H](N)C(=O)O,2.1514285714285717
c1ccc(-c2cscn2)nc1,4.1025
C#CCNc1nc(C)cc(C)n1,4.37
Nc1ccc2nccnc2n1,4.25
CCN1[C@@H](C)[C@@H]1C,9.47
COc1ncc(-c2ccc(C)cc2)cn1,0.77
Nc1ncc2[nH]cnc2n1,3.73
CN(C)c1ncc2ccccc2n1,5.2
Oc1c(N=Nc2nccs2)ccc2ccccc12,0.88
C[C@H](O)[C@H](N)C(=O)O,2.1326666666666667
Nc1cnc(O)nc1O,3.2
C[N+](C)(C)c1ccc(O)cc1,8.203
Nc1ccc2ccc(Cl)cc2c1,3.71
CC(N)CC#N,7.85
CN(C)c1ncc2nccnc2n1,3.0
CC(C)(C)NCc1ccccc1,10.19
CN(C)c1nccc(N)n1,7.62
N[C@@H](Cc1cn(Cc2ccccc2)cn1)C(=O)O,5.36
CNc1nccc(C)n1,4.55
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,6.77
Cc1nc(=N)n(C)c(C)c1-c1ccccc1,11.48
CNc1ccn(C)c(=N)n1,13.14
CC(C)(C)Nc1ncc2nccnc2n1,3.33
CCCNCc1ccccc1,9.58
Cc1ccnc(-c2cc(C)ccn2)c1,5.32
CNc1ncc(-c2ccc(Cl)cc2)cn1,3.26
CNc1ncc(Br)c(C)n1,2.85
Nc1ccc(N)nc1,6.48
NCCc1nc(I)[nH]c1I,8.254999999999999
CCCNCC(=O)O,2.315
CSc1nncc2ccccc12,3.44
CSc1cccc(N)c1,4.0
CC1=CCCN1C,11.9
CN(CC(=O)O)C(=O)CN,2.87
CN(C)c1ccc(Br)cc1,4.257
CC(N)CCc1ccc(O)cc1,9.14
Cn1nncc1N,2.27
NCCNCC1CCCO1,9.9
CCCCOc1ccc(CCNC(C)(C)CO)cc1OC,9.3
Cn1nnc2c(N)ncnc21,2.75
CCNCC(=O)O,2.32
CCOc1ccc(N)cc1,5.2
c1cnc2c(c1)CCCN2,7.61
CCN(CC)CCNC(=O)c1cccc(C)c1C,8.862
NCc1cccc(CC(=O)O)c1,3.83
CC(=O)NCCc1nc(I)[nH]c1I,2.99
Nc1cccc(C(F)(F)F)c1,3.345
CCCON=Cc1ccccn1,3.56
CC(C)c1ncnc2ccccc12,2.885
CC(S)CN,8.1
Nc1ccc2c(O)cccc2c1,4.07
CNc1cc(OC)ncn1,4.21
Cc1nc2cnccc2n(C)c1=O,3.95
O=C(O)CNc1cccc([N+](=O)[O-])c1,0.06
CCN(Cl)CC,1.02
CN1Cc2ccccc2N=C1O,7.26
Cn1cnc2nn[nH]c2c1=N,3.25
Cn1ccnc1Br,3.88
Nc1nc2cc3c(cc2[nH]1)CCCC3,7.64
C[Si](C)(C)CN[Si](C)(C)C,11.4
O=[N+]([O-])c1ccncc1,1.5233333333333334
Cc1cc(C)nc(N)n1,4.9
Oc1cccc2cncnc12,3.37
c1cnc2c(c1)NCCC2,6.96
CNc1ccc(Cl)cn1,5.11
CCC(C)N(CC[N+]1(C)CCCCC1)c1ccccc1,3.34
C[Si](C)(C)CN,10.96
COC(=N)N,9.72
N#CCCNCCC(=O)O,7.85
c1cnc2c(c1)CCNC2,8.56
Nc1ccc2c(c1)-c1ccccc1C2,4.68
CSc1ncc2[nH]c(C)nc2n1,2.83
Cc1nn(C)c(C)c1Br,1.78
CNc1cc(Cl)nc(N)n1,3.88
CCN(CC)CC(C)NC(=O)c1cc(C)cc(C)c1,9.241
CC(C=C(c1ccccc1)c1ccccc1)N(C)C,9.21
CC(C)(N)C(C)(C)N,10.13
Cc1cc(NN)ccc1Br,5.2
COc1ccc(N)ccc1=O,3.42
Nc1ccnc(S)n1,3.29
OCCNc1ncccn1,3.53
Cc1cc(C)n2cc(C)nc2n1,6.07
Cn1ccc(=O)c2ccccc21,2.36
Nc1ncnc2c1cnn2-c1ccccc1,3.85
Nc1ccncn1,5.69
CCOP(=O)(CN(C)C)OCC,5.85
CNCC(C)c1ccccc1,9.88
O=C(O)CN(CCCN(CC(=O)O)CC(=O)O)CC(=O)O,2.67
CC(C)NCC(O)c1ccc(F)c(F)c1,9.36
NNc1cccc2ccccc12,5.06
CCc1cnc(=N)n(C)c1,11.45
CC(=NO)C(C)(C)CCCN,9.14
CSc1nc2cncnc2n1Cc1ccccc1,2.79
N[C@@H]1CCCC[C@@H]1N,9.795
CC(C)(C)CC(N)=O,-0.32
CC(=O)Cc1nc2cccnc2n(C)c1=O,0.67
Cn1cnc2c(Cl)ncnc21,0.2
C[C@@H]1CCC[C@H](C)N1CC(C)(C)O,10.5
c1n[nH]c2c1CCCCC2,3.96
NCCc1ncc[nH]1,9.274
OCCN(CCO)Cc1ccccc1,7.675
Cc1ncnc2c1N(C=O)CCN2Cc1ccccc1,5.42
NC(=O)C(N)Cc1c[nH]cn1,7.53
[O-][n+]1cnc2cc(Cl)ccc2c1,1.54
c1cc2[nH]ccc2cn1,8.24
Nc1cc([N+](=O)[O-])ccc1Cl,0.64
Nc1nc(N)c2cn[nH]c2n1,5.54
Cc1nccn1-c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],5.38
CC(C)NCC(O)c1ccccc1-c1ccccc1,9.2
CCN(c1ccccc1)C(C)(C)C,8.02
C=CCN(CC=C)CC=C,8.31
C[C@@H]1N[C@@H]1C,8.72
N[C@@H](Cc1ccccc1)C(=O)O,2.2466666666666666
Nc1nc(N)c(NC=O)c(N)n1,5.73
[O-][n+]1cccc2cccc(O)c21,1.31
CCC(N)C(=O)O,2.3415
Nc1ncnc2nccnc12,3.54
C[C@H](N)C(=O)N[C@@H](C)C(=O)O,3.2122
Nc1nc(N)c(-c2ccc(Cl)cc2)c(N)n1,6.19
C[As](C)(=O)O,1.57
c1ccn2ccnc2c1,6.79
Cc1cnc(C)[nH]1,8.396333333333333
CSc1nc(C)c2nc(O)n(C)c2n1,2.62
CNc1nc(SC)nc2c1ncn2C,2.97
Nc1cccc(F)c1,3.518571428571428
Cn1cc(Br)cnc1=N,10.0
Nc1cncc2ccccc12,6.26
NC1=Nc2nccnc2C(c2c(O)nc(S)nc2O)N1,8.31
NCc1cccc(Cl)c1,9.01
N[C@@H](Cc1cnc[nH]1)C(=O)O,6.106
CC1=NCCN1,11.09
CCOC(=O)CCN,9.06
Nc1ccnc(N)n1,7.23
NCCOCCN,9.735
NCCC(N)C(=O)O,8.26
CC#Cc1c(C)nc(NC)nc1C,4.08
COc1ccc(N(C)C)cc1,5.8735
Nc1ccc(O)cc1,5.29
CCNc1ccnc(O)n1,4.56
CCOC(=O)c1ncnc(N)c1N,4.82
OC1=Nc2cnccc2NC1,7.92
NCCCCCN,10.923
Nc1ccccc1I,2.536
C[C@H](NC(=O)CNC(=O)CN)C(=O)O,3.3
O=[N+]([O-])c1ccc(CNc2ncccn2)cc1,3.0
NCC(=O)NN,7.69
Nc1cc2c3c(cccc3c1)CC2,4.5
CC(=O)Nc1nc(O)c2nc(C)n(C)c2n1,3.17
Cc1nn(C)cc1Br,0.87
NC(=O)c1cc(N)nc(N)n1,4.9
Cn1nnc(N)c1CN,7.65
COc1ccc(C(O)CNC(C)C)cc1OC,9.58
CCN(CC)CCOCN(C)C,9.62
CCOP(=O)(OCC)OCCCN(CC)CC,9.4
Cc1ccccc1N,4.424785714285714
COc1cccc2nc(N)ncc12,4.83
Cc1nc(N)nc(N)n1,4.6
N[C@@H]1CONC1=O,4.5
NC(=O)c1cncnc1N,4.13
Cc1cc(C)nc(O)n1,3.77
Nc1ccc(Br)cc1C(=O)O,1.6
Nc1ccnc(O)c1N,4.16
CCN(CC)c1ccccc1C,7.226333333333334
Cn1cnc2ccncc21,5.77
Nc1ncnc2nc[nH]c12,4.16
CN(C)Cc1ccccc1,9.03
COc1nccc(N)c1N,5.68
Cc1cccc2cc(N)cc(C)c12,4.27
CN(C)CCC(C#N)(c1ccccc1)c1ccccc1,8.26
CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,9.18
OCCNC(CO)(CO)CO,7.83
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,3.52
Nc1cc(-c2ccccc2)nc(N)n1,6.7
Cc1nn(C)c(C)c1C,4.27
CC(C)(C)C(N)=O,-0.28
CCNCCN(CC)CCNCC,10.0
NCCN1CCCCC1,9.89
COc1ccc(C(=O)Nc2ccc(N)cc2)cc1,4.62
Nc1c2ccccc2nc2cc(Cl)ccc12,9.29
C1=NNC2(C1)CCCC2,4.16
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.515
Cc1ccc(N(O)C(=O)c2ccccc2)cc1,2.5
Cc1cc2ccccn2c1C,5.43
CCCCOC(=N)N,10.15
COc1ccnc(N)c1,7.62
CN(CCCl)CCCl,6.43
CNc1ncc(-c2ccc(F)cc2)cn1,3.39
Cc1cccc(N)c1C,4.713333333333334
CN1[C@@H]2CC[C@H]1C[C@@H](O)C2,10.33
C1CCC(CNCCNCC2CCCC2)C1,10.34
Cn1c(N)nc(Cl)cc1=N,9.87
Sc1cnc2ncncc2n1,3.01
COc1cccc(NCC(=O)O)c1,1.68
C1CCN(CCN2CCCC2)C1,9.47
Cc1nc2nc(N)n(C)c(=O)c2[nH]1,4.07
NCCCCCCO,10.6
NCCS,8.275714285714285
Nc1ncc(N)c(N)n1,7.6
NCCNC(=O)c1ccccc1,9.13
Cn1c(N)nc(N)c(NC(=O)C(F)(F)F)c1=O,2.25
Clc1nc2ccc3c(c2[nH]1)CCCC3,2.54
CCCN(CCCl)CCCl,6.68
CNc1ccncc1[N+](=O)[O-],5.19
C1=Nc2cccc3cccc(c23)N1,6.35
CC1CCCN1C,10.2
CCN(CC)CCCCC#N,10.08
NCCN1CCOCC1,9.45
CCC1(c2ccccc2)C(=O)N(CCCN2CCOCC2)C(=O)N=C1O,6.73
COC(=O)c1ccncc1,3.375
COc1cc(N)nc(N)n1,5.48
Nc1cnc2ncnc(N)c2n1,4.33
Nc1ccc(C(=O)O)cc1N,3.49
COc1cccc2cc3ccccc3nc12,5.26
COc1ccc(-c2cnc(=N)n(C)c2)cc1,10.88
CC(C)CCNCCC(C)C,10.92
CCCCCN1CCOCC1,7.69
CCCCCCCCCCCCCCCCCCNCCCCCCCCCCCCCCCCCC,11.0
NCc1cccc(F)c1,9.04
COC(=O)CN,7.605
CNc1cncnc1NC,6.77
Cc1ncnc2ccccc12,2.5233333333333334
CCN1CCOCC1,7.67
CCN[C@@H](C)C(=O)O,2.22
Nc1ncnc2ccccc12,5.77
Cc1ccncc1C,6.502
C1CNCCNC1,10.25
CCCOP(C)(=O)OCCN(C)C,8.24
CNc1ncc(-c2ccccc2)cn1,3.42
NCCn1cnc2ccccc21,8.2
CCCCOc1ccc(C(O)NC)cc1OC,9.51
COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43,8.28
COc1cccc2nc[n+]([O-])cc12,1.2
Nc1ncc(Br)c(N)n1,5.59
Nc1ncc([N+](=O)[O-])cn1,0.35
NCCNCc1ccco1,9.795
Nc1nc2ccccc2s1,4.48
CN(C)c1ccc([N+](=O)[O-])cc1,0.7323333333333334
OCC1CCN2CCC(O)C12,10.2
COC(=O)c1cc(N)cc2ccccc12,3.38
CN(C)CC(=O)O,2.0700000000000003
Nc1cncnc1,2.51
CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@@H]1O,8.06
Nc1ccc([N+](=O)[O-])cc1,1.0043076923076923
Sc1cccnc1,2.26
NCC(O)c1ccccc1,8.91
Nc1ccc(NC(=O)c2ccccc2)cc1,4.55
Nc1cccc(SC(F)(F)F)c1,3.3
CNc1nc(C)c(-c2ccc([N+](=O)[O-])cc2)c(C)n1,4.41
Nc1ccc(I)cc1,3.7886
CCN(CCC#N)CCC#N,4.55
Nc1ncccc1[N+](=O)[O-],2.33
CN1CC(=O)NC1=N,4.796777777777778
CCNc1nc(N)nc(N)n1,5.23
C[N+](C)(C)CC(=O)[O-],1.838
Cn1c(=O)cnc2ncncc21,3.7
Nc1ccc(Br)c([N+](=O)[O-])c1,1.8
NC(=O)C[C@@](N)(O)C(=O)O,2.28
c1ccc2c(c1)ccc1ncc3ccccc3c12,4.48
CCCCC1CCCN1C,10.2
C=CCOC(=N)N,9.7
Nc1ncncc1NC=O,4.4
COc1ccc(Br)cn1,1.14
Nc1ccccc1C(=O)O,2.1134
CN(C)CCOCCN(C)C,9.77
COc1ccncc1,6.545
Cc1ccc(N(C)N)c(Br)c1,4.95
O=[N+]([O-])c1cncc2cccnc12,2.54
CNc1cc(NC)ncn1,6.32
CC(=O)Nc1ncc2nccnc2n1,2.63
O=Cc1cccnc1,3.7433333333333336
CCOC(=O)CNc1cccc(C)c1,2.19
CC(C)c1cnccc1N(C)C,8.11
Brc1cn[nH]c1-c1ccccc1,0.3
CN(C)c1cccc(C#N)c1,2.969
CCOP(=S)(OCC)OCCN(C)C,8.12
CCNCc1ccccc1,9.64
CN(C)CCN(C)C,8.97
CCC(C)NCCNC(C)CC,10.18
CC(C)(C)NCCNCCNC(C)(C)C,10.4
CC(=O)c1nccnc1N=CN,5.49
C[C@@H]1CN[C@@H](C)CN1,9.66
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,8.94
N[C@@H](CCSSCC[C@H](N)C(=O)O)C(=O)O,2.537
CCC1(CCN2CCOCC2)C(=O)N=C(O)N=C1O,5.04
CCON(N)c1ccccc1,5.36
CNc1nc(C)c(-c2ccccc2)c(C)n1,5.12
COc1ccc(C(=O)O)c(N)c1,2.06
O/N=C/c1cccnc1,4.07
CNc1ccc(C)cc1,5.305
Oc1ccnc2ccccc12,2.26
Cc1nc(N)c([N+](=O)[O-])c(NN)n1,4.03
CS(=O)c1ccnc2ccccc12,2.88
Cn1nc(N)c(C(N)=O)n1,0.1
CN(N)c1cccc(C(=O)O)c1,2.9
Cc1cc2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2cc1C,4.6
Cc1ccc(C(=O)Nc2ccc(N)cc2)cc1,4.52
CNCC(O)c1ccc2c(c1)CCCC2,9.16
CCCCNc1nc(C)nc2c1ncn2C,4.96
NCC(=O)NCC(=O)NCC(=O)O,3.3211666666666666
Nc1cc2ccc(Cl)cc2nn1,3.28
N[C@@H](CO)C(=O)O,2.22575
Nc1n[nH]c2ccccc12,3.12
CC(C)c1ccncc1,6.029999999999999
Cc1coc(C)n1,2.86
CC1CCN(C(C)C=C(c2cccs2)c2cccs2)CC1,8.15
Nc1ncnc2nc(Cl)cnc12,2.7
Cn1cnc(=O)c(N)c1N,3.57
Cc1nc2c(=O)ncn(C)c2nc1C,1.73
NCCNCCNCCN,9.878
CC(C)Nc1ccccc1,5.77
CCOc1ccncc1[N+](=O)[O-],2.67
Nc1ccc(Cl)cc1Cl,2.016
NCC(=O)NCC(=O)O,3.1563181818181816
COc1cnnc2ccccc12,3.15
CNc1ncccn1,3.89
Nc1cc(Cl)cc2ccccc12,2.69
CSc1nc2cnccc2n1C,6.48
NCC(Cl)Cl,7.25
C=CCc1c(C)nc(O)nc1C,3.91
Cn1cnc2c(N3CCCCC3)ncnc21,4.12
COc1ccnc2ccccc12,6.45
c1ccc(CCNCc2ccccn2)nc1,8.2
Nc1cc(N)c2cccnc2n1,6.18
Cn1ccsc1=N,9.61
CSc1cnc2ncncc2n1,3.22
CCOC(=O)CNc1cccc([N+](=O)[O-])c1,-0.17
CCOC(=O)c1cccc(N(C)N)c1,4.45
Cc1ccc(NN)cc1Br,5.14
Cc1ncc2nc(S)n(C)c2n1,2.82
C1CNC1,11.165
Nc1ccc(Br)cc1N,3.69
COc1cc(C(=O)N2CCNc3nc(N)nc(N)c32)cc(OC)c1OC,5.77
Clc1cc2cccnc2c2ncccc12,4.18
Cc1ccc(S(=O)(=O)N2CCNCC2)cc1,7.41
ON=Cc1ccnc2ccccc12,4.52
NCCN,9.982909090909091
Cc1cccc(NCC(=O)O)c1,1.89
COC(=O)c1c(NC(=O)N(C)C)ncn1C,2.02
CC(=O)N1CCN(C(C)=O)c2c(N(C)C)nc(N(C)C)nc21,3.74
OCCc1ccccn1,5.31
CN(C)c1nccc(S)n1,2.17
NCCCc1ccccc1,10.16
COc1ccccc1N(C)N,5.42
CCOC(=O)CNc1ccc(C)cc1,2.57
CC(C)NCC(O)c1cccc(-c2ccccc2)c1,9.49
O=C(O)CNc1ccc(Cl)cc1,1.46
CC1=Nc2nc(C)c(C)nc2C(C)(O)N1,6.71
CCN1[C@H](C)[C@@H]1C,8.56
CN(C)c1ccn(C)c(=S)n1,2.59
CN(C)c1ncnc2[nH]ncc12,4.49
OCCCc1cccnc1,5.47
N=C(N)OCCc1ccccc1,10.03
CC(C)c1cccnc1,5.760000000000001
COc1cccc2cnc(N)nc12,4.58
Cc1ccccc1C(N)=NO,3.99
CNCCc1ccccn1,9.715
CC(C=C(c1cccs1)c1cccs1)N1CCCCC1C,7.41
CC(=O)Nc1nc(O)c2[nH]c(C)nc2n1,3.12
Nc1cc([N+](=O)[O-])ccc1Br,0.52
CNc1cc(N)ncn1,6.3
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,6.62
CN(C)c1nc(N)cc(Cl)n1,3.75
Nc1cccc(SC(F)(F)C(F)F)c1,3.39
CCN(CC)CC(O)CN(CC)CC,9.8
CN(N)c1ccc(C(=O)O)cc1,3.41
Nc1ncc(-c2ccc(F)cc2)cn1,3.25
Nc1ccnc2ccccc12,8.905000000000001
Nc1ncnc2cn[nH]c12,4.96
Cc1nc2nc(O)nc(N)c2nc1C,3.43
OCc1ccncc1O,5.0
CNc1nccnc1C(=N)N,8.96
Cn1ccccc1=N,13.25
C1=C(C2CCCCC2)NCC1,7.91
OC[C@H]1CCN2CCC[C@@H]12,10.83
N=C(N)NCCC[C@@H](NC(=O)[C@H](N)Cc1ccc(O)cc1)C(=O)O,7.39
NC1=NCC(N)(NCc2ccccc2)C(O)=N1,5.14
O=[N+]([O-])c1cccc2ncccc12,2.69
CCc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1,7.2
O=C(O)CNC(=O)[C@@H]1CCCN1,3.19
CN(C)c1ccc(N=O)cc1,4.544
Nc1cccnc1N,6.932666666666667
c1cnc2cccnc2c1,2.84
CC(O)CN(CC(C)O)CC(C)O,7.755000000000001
Nc1cccnc1O,2.78
Oc1cccc2ncncc12,3.62
Nc1cc(Br)cc(Br)c1,2.3545
CN(C)c1ccc(C(F)(F)F)cc1,2.67
Nc1nc(N)nc(Cc2ccc(Cl)cc2)n1,3.97
c1ccc(CCNCCc2ccccn2)nc1,8.95
COc1ccc(I)cn1,1.51
Clc1nc2ncncc2[nH]1,1.77
CN(C)c1ccc(C#N)cc1,1.777
CCCCNC(O)c1ccc(OC)c(OC)c1,9.56
Cc1nc(O)nc2nc[nH]c12,2.24
Nc1ccc2ccccc2c1[N+](=O)[O-],-0.85
Cc1ccc(CNCCN)cc1,9.41
O=[N+]([O-])c1cccc2c1N=CNC2O,6.0
Cc1cscn1,3.1325
COc1ncnc2ccccc12,3.07
Nc1cc(I)cc2ccccc12,2.82
CN(N=O)c1cncnc1N,3.64
Clc1cn[nH]c1,0.6
